time,mode,center_x,center_y,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
23.85,normal,0.2565289845983388,-3.13,0.16502281269902305,1.0188046218367148,1.2025840403116328,70.9346824863626,53.23720882242188,1.2,0.08510337559823246
23.900000000000002,normal,0.2735289845983379,-3.13,0.16564285320156197,1.0238527068565026,1.2026594011665444,70.93694260601622,53.328333834407864,1.2,0.08856492595701479
23.950000000000003,normal,0.29052898459833754,-3.13,0.16622585235369663,1.0290942700448413,1.202847247575744,70.93919842750888,53.41886951797698,1.2,0.09058308289103065
24.0,normal,0.30752898459833716,-3.13,0.16675842747186953,1.0345149468029922,1.2031134722404373,70.94139763344324,53.50880763649637,1.2,0.09071811042897668
24.05,normal,0.3245289845983383,-3.13,0.1672293307817825,1.0401080911497111,1.2034192764077425,70.94348392351806,53.59814339674985,1.2,0.08904176199598894
24.1,normal,0.3415289845983378,-3.13,0.16763005338607634,1.0458750369211935,1.2037252314409872,70.94541190895404,53.68687500802438,1.2,0.08588883345886929
24.150000000000002,normal,0.35852898459833904,-3.13,0.16795510263305397,1.0518245335499963,1.2039951304527567,70.94715702119802,53.775003398190215,1.2,0.08179391842804477
24.200000000000003,normal,0.37552898459833856,-3.13,0.1682019732731518,1.0579714449757718,1.2041992614961974,70.9487178581298,53.86253209952883,1.2,0.07739011130555959
24.25,normal,0.39252898459833774,-3.13,0.16837087812883994,1.064334887192344,1.2043168284828736,70.95011153511258,53.94946726483718,1.2,0.07323896358930157
24.3,normal,0.4095289845983373,-3.13,0.1684643249398612,1.0709360332900213,1.2043373539660875,70.95136496192511,54.035817750030915,1.2,0.06965035064969607
24.35,normal,0.4265289845983385,-3.13,0.1684866241833575,1.0777958305963404,1.2042610062898296,70.95250573757741,54.12159520313958,1.2,0.06662630893120723
24.400000000000002,normal,0.4435289845983381,-3.13,0.16844339450073972,1.0849328571154355,1.204097894005828,70.95355558322369,54.20681412090923,1.2,0.06396277910402703
24.450000000000003,normal,0.46052898459833924,-3.13,0.1683411069686358,1.0923615035114802,1.2038664580628322,70.95452759335593,54.29149185897525,1.2,0.061400202429793084
24.5,normal,0.47752898459833676,-3.13,0.16818668553845956,1.100090613285591,1.203591163969386,70.95542694065063,54.37564859842558,1.2,0.05874033399115186
24.55,normal,0.49452898459833805,-3.13,0.16798716447828194,1.1081226569366094,1.2032997490330308,70.95625365382023,54.45930727626801,1.2,0.05590464333300208
24.6,normal,0.5115289845983375,-3.13,0.16774939666755612,1.116453462303095,1.2030203105457633,70.95700589837156,54.5424934827218,1.2,0.05292021200629058
24.650000000000002,normal,0.5285289845983387,-3.13,0.16747980770865348,1.1250724766295597,1.2027785260173067,70.95768262944578,54.62523532121162,1.2,0.049851412287146554
24.700000000000003,normal,0.5455289845983383,-3.13,0.16718419648157634,1.133963497732366,1.20259527401093,70.95828516057117,54.70756322385337,1.2,0.04674645725909625
24.75,normal,0.5625289845983379,-3.13,0.16686758894260725,1.1431057823003037,1.202484874243214,70.95881774214409,54.78950971874639,1.2,0.04366423081703123
24.8,normal,0.5795289845983373,-3.13,0.16653415544369188,1.1524754187487514,1.202454092619856,70.95928749052283,54.87110915363764,1.2,0.0407628461605681
24.85,normal,0.5965289845983387,-3.13,0.1661872009381849,1.1620468400812698,1.2025019690383658,70.95970397843766,54.952397388781286,1.2,0.038332036648578684
24.900000000000002,normal,0.6135289845983378,-3.13,0.16582923208495343,1.171794349025403,1.2026204342785143,70.96007863848571,55.03341147551036,1.2,0.036622300397258375
24.950000000000003,normal,0.6305289845983393,-3.13,0.16546209677367602,1.173967535220024,1.2027955991775205,70.96042399869829,55.11418933427727,1.2,0.035645522645096725
25.0,normal,0.647528984598337,-3.13,0.1650871821766649,1.1695989327308232,1.2030095350328476,70.96075274142245,55.194769438293356,1.2,0.03520504586999731
25.05,normal,0.6645289845983381,-3.13,0.16470564965048037,1.1654570490529925,1.2032423256831914,70.96107664166546,55.27519050036197,1.2,0.035037867268309694
25.1,normal,0.6815289845983374,-3.13,0.16431868102456812,1.1615614183278609,1.2034741613026962,70.96140553357534,55.35549115521775,1.2,0.034948090879548865
25.150000000000002,normal,0.6985289845983388,-3.13,0.1639277127067568,1.157930806292456,1.2036872595731236,70.96174650870529,55.43570963006636,1.2,0.034839912204821376
25.200000000000003,normal,0.7155289845983382,-3.13,0.16353464240049886,1.154582028035755,1.2038674363703776,70.96210353411362,55.515883401858275,1.2,0.034669823690533105
25.25,normal,0.7325289845983378,-3.13,0.16314200823304598,1.1515289730351308,1.2040051986147733,70.96247759473857,55.596048848705536,1.2,0.03439584903865872
25.3,normal,0.7495289845983372,-3.13,0.16275316215470853,1.1487819200323615,1.20409628951747,70.96286733846729,55.67624091133891,1.2,0.03397501862792114
25.35,normal,0.7665289845983385,-3.13,0.1623724906423524,1.1463471882174752,1.2041416749016458,70.96327007006268,55.75649278553152,1.2,0.033394512602396995
25.400000000000002,normal,0.7835289845983379,-3.13,0.1620057804831629,1.1442271338673053,1.2041470135200705,70.96368284092826,55.836835666248874,1.2,0.032703527050681844
25.450000000000003,normal,0.8005289845983391,-3.13,0.1616608863830185,1.1424204667900801,1.2041217003748874,70.96410335052444,55.917298558925346,1.2,0.032082350957257144
25.5,normal,0.8175289845983369,-3.1300000000000003,0.1613488841001077,1.1409228316395623,1.20407760693735,70.96453043060717,55.99790816427752,1.2,0.03255028253670707
25.55,normal,0.834528984598338,-3.1299999999999994,0.16108561008102376,1.1397275775343956,1.204027663631605,70.9649640148872,56.078688832970855,1.2,0.03363533380961185
25.6,normal,0.8515289845983376,-3.1300000000000003,0.16089197968605565,1.1388266267838432,1.2039844366120607,70.96540466205522,56.15966257791588,1.2,0.03470225851361965
25.650000000000002,normal,0.8685289845983387,-3.1299999999999994,0.16078824792564533,1.1382113504126548,1.2039588424364305,70.9658528392948,56.24084912693892,1.2,0.03558489939270624
25.700000000000003,normal,0.8855289845983383,-3.1300000000000003,0.16077992472475175,1.137873364330788,1.2039591217794088,70.96630823423877,56.32226599774531,1.2,0.03637104061647313
25.75,normal,0.9025289845983376,-3.13,0.1608501257965717,1.1378051743489441,1.2039901594154474,70.96676932586394,56.40392857980059,1.2,0.03727115879325353
25.8,normal,0.9195289845983372,-3.13,0.16097094587370453,1.1380006189855045,1.2040531962885317,70.9672333301689,56.48585021237162,1.2,0.03810641985135539
25.85,normal,0.9365289845983382,-3.13,0.1611175566591009,1.1384550837026877,1.2041459355085726,70.96769649541343,56.568042252647054,1.2,0.038739826533783016
25.900000000000002,normal,0.9535289845983378,-3.13,0.16127246253456184,1.1391654860148193,1.2042630027570023,70.96815461002558,56.65051413125011,1.2,0.03912532626348444
25.950000000000003,normal,0.9705289845983389,-3.13,0.16142419022459292,1.1401300549379718,1.2043966874965446,70.96860354060202,56.73327339414764,1.2,0.03925809631271574
26.0,normal,0.9875289845983367,-3.13,0.16156529015610835,1.1413479479330189,1.2045378679646124,70.96903964293163,56.816325730412885,1.2,0.03916059270459527
26.05,normal,1.004528984598338,-3.13,0.16169095683236603,1.1428187619425478,1.2046770119121144,70.96945996297464,56.899674985463946,1.2,0.0388665732337789
26.1,normal,1.0215289845983375,-3.13,0.16179821689139282,1.1445420013501513,1.2048051464046108,70.96986223114791,56.983323160167984,1.2,0.03840587871151708
26.150000000000002,normal,1.0385289845983388,-3.13,0.16188545474790023,1.1465165646813822,1.2049147022098299,70.97024471927602,57.06727039799608,1.2,0.03779519104411684
26.200000000000003,normal,1.055528984598338,-3.13,0.16195211377637114,1.1487403044669178,1.2050001588067076,70.97060605691212,57.15151496503655,1.2,0.03703595901316327
26.25,normal,1.0725289845983377,-3.13,0.16199848222678587,1.151209702383755,1.205058441821639,70.97094509172346,57.236053230433505,1.2,0.036117904586757434
26.3,normal,1.0895289845983371,-3.13,0.16202551749095045,1.1539196864120709,1.2050890526482363,70.97126084014072,57.32087965683239,1.2,0.03502594898801924
26.35,normal,1.1065289845983384,-3.13,0.16203468728744733,1.1568636001978616,1.2050939373429395,70.97155252845114,57.40598681095366,1.2,0.03374839235177848
26.400000000000002,normal,1.1235289845983378,-3.13,0.16202781996823096,1.1600333188490157,1.2050771262694153,70.97181968850977,57.49136540315669,1.2,0.032284333107955906
26.450000000000003,normal,1.140528984598339,-3.13,0.16200696338561746,1.16341949147364,1.2050441955607445,70.97206225698267,57.577004361973025,1.2,0.0306492474648827
26.5,normal,1.1575289845983368,-3.13,0.16197425525726333,1.1670118799814635,1.205001614969731,70.97228063414654,57.66289094568717,1.2,0.028879472073325106
26.55,normal,1.1745289845983378,-3.13,0.16193180919851508,1.1707997567039437,1.2049560532987578,70.97247568110267,57.74901088895605,1.2,0.027038264104033156
26.6,normal,1.1915289845983374,-3.13,0.16188162044084953,1.1747723205493583,1.204913712107837,70.97264866133932,57.835348578992864,1.2,0.025224308718905138
26.650000000000002,normal,1.2085289845983387,-3.13,0.1618254943144036,1.1789190926302318,1.2048797511493923,70.97280115239442,57.921887253558104,1.2,0.0235608329398228
26.700000000000003,normal,1.2255289845983381,-3.13,0.16176499926574783,1.1832302571766748,1.2048578559339633,70.97293495887695,58.00860921209405,1.2,0.02211283534552494
26.75,normal,1.2425289845983376,-3.13,0.16170144480751858,1.187696921375553,1.2048499805169668,70.97305204908841,58.095496031641495,1.2,0.020824638913293246
26.8,normal,1.259528984598337,-3.13,0.161635883538252,1.1923112776065958,1.2048562789673622,70.97315451995749,58.18252878028522,1.2,0.019623275976395408
26.85,normal,1.2765289845983383,-3.13,0.16156913530511977,1.1970666622829689,1.2048752192019945,70.97324457795662,58.269688222318976,1.2,0.018507196195479993
26.900000000000002,normal,1.2935289845983378,-3.13,0.16150183069460824,1.201957516002657,1.2049038550540372,70.97332451485836,58.35695501073447,1.2,0.017536026958649725
26.950000000000003,normal,1.310528984598339,-3.13,0.16143447025107793,1.2069792589183101,1.2049382183697104,70.97339665984057,58.44430986384228,1.2,0.016772425239364324
27.0,normal,1.3275289845983385,-3.13,0.16136749504320366,1.212128102280859,1.204973783825352,70.97346330138586,58.53173372383391,1.2,0.01622131875977187
27.05,normal,1.344528984598338,-3.13,0.16130136334155173,1.217400821447986,1.2050059555888555,70.97352658763896,58.619207896010174,1.2,0.015835711973108412
27.1,normal,1.3615289845983374,-3.13,0.16123662719791643,1.222794517060806,1.2050305268000547,70.97358842558441,58.70671416835411,1.2,0.01556810498807854
27.150000000000002,normal,1.3785289845983386,-3.13,0.16117400164974344,1.2283063897118216,1.2050440694140099,70.97365040292848,58.794234912157684,1.2,0.015397446224967757
27.200000000000003,normal,1.395528984598338,-3.13,0.16111441821463032,1.2339335496756698,1.2050442221165396,70.97371375100789,58.88175316544877,1.2,0.015324206537134368
27.25,normal,1.4125289845983375,-3.13,0.1610590535256434,1.2396728777772348,1.2050298564249782,70.97377935510369,58.969252701846386,1.2,0.015349423157179371
