time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
10.55,normal,-0.9747579578477887,0.0,1.05,0.18001842281965025,0.49563305452444517,1.2277288961643877,183.0147202516821,34.242459997978585,1.05,0.6398254123165148
10.600000000000001,normal,-0.9537579578477879,0.0,1.05,0.17865826126381462,0.47024452251141047,1.2387784928966148,183.10767293165628,34.36949373809495,1.05,0.5516472989118185
10.65,normal,-0.9327579578477889,0.0,1.05,0.1770010221811204,0.4449067770289916,1.238491845735642,183.18541244109286,34.49557869601979,1.05,0.49342365181355075
10.700000000000001,normal,-0.9117579578477881,0.0,1.05,0.17537089030186306,0.4201918174074758,1.234189886085105,183.25935292160779,34.620593582319955,1.05,0.48916388112774456
10.75,normal,-0.8907579578477891,0.0,1.05,0.17500427254210296,0.3965664343862445,1.2311842616585302,183.3328467120602,34.744525565264986,1.05,0.5056616137072446
10.8,normal,-0.8697579578477883,0.0,1.05,0.17403039243940177,0.374303770913865,1.229541957208403,183.39639261484595,34.867130339118475,1.05,0.4740075780801914
10.850000000000001,normal,-0.8487579578477884,0.0,1.05,0.17228704592548577,0.35355562052652445,1.2290784325084907,183.44460359834628,34.98782617319415,1.05,0.42544413261996006
10.9,normal,-0.8277579578477885,0.0,1.05,0.16998499026372677,0.33439768713232876,1.2191695110692509,183.49342077324783,35.10607664240844,1.05,0.40077970028431176
10.950000000000001,normal,-0.8067579578477886,0.0,1.05,0.1673928593127488,0.31674953362596225,1.2038219618121604,183.5670573316019,35.22143838542877,1.05,0.474739931694112
11.0,normal,-0.7857579578477887,0.0,1.05,0.16478237489983366,0.300513508591448,1.193034810895535,183.6825428574807,35.33378687584854,1.05,0.5752710127622122
11.05,normal,-0.7647579578477887,0.0,1.05,0.16240069394536152,0.28558894805333324,1.1878262748415853,183.8344123969982,35.44346239301899,1.05,0.639887143057196
11.100000000000001,normal,-0.743757957847788,0.0,1.05,0.1604523919301702,0.27187363517473906,1.188422716412193,183.99263665270416,35.55116485604394,1.05,0.6489971999085664
11.15,normal,-0.722757957847789,0.0,1.05,0.15910400239906367,0.259265173708332,1.194214688363885,184.12149810045628,35.65762243595965,1.05,0.5987679390754239
11.200000000000001,compressed,-0.7017579578477882,0.0,1.05,0.6359589133903436,0.24766224820924038,1.2022415944790674,185.07628992649376,35.749782998427776,1.05,1.7440972358806999
11.25,compressed,-0.6807579578477891,0.0,1.05,0.6336150475028872,0.23696575226429156,1.2114211210002799,185.95437017562784,35.829773721659,1.05,1.6407715209530451
11.3,compressed,-0.6597579578477882,0.0,1.05,0.6286377370362556,0.22699191950601677,1.2207422120489726,186.7525320092434,35.901123415930854,1.05,1.51389859348117
11.350000000000001,compressed,-0.6387579578477884,0.0,1.05,0.6206784445743304,0.21746807725484985,1.2293776204091122,187.48829394691523,35.97034662638284,1.05,1.4204748793497344
11.4,overflight,-0.6177579578477885,0.0,1.27,0.7796540096296581,0.20809050531800222,1.2171201525602149,188.42648432321934,36.04394392137432,1.05,1.7767318134543466
11.450000000000001,overflight,-0.5967579578477885,0.0,1.27,0.7637833146362031,0.1998084604439367,1.2045407571279207,189.33789550204926,36.12804483189257,1.052216845259634,1.7529344953563932
11.5,overflight,-0.5757579578477887,0.0,1.27,0.7440829978323897,0.19224873627378253,1.1954062192055501,190.23085093492628,36.22644741648966,1.0563676046442403,1.7365430444133427
11.55,overflight,-0.5547579578477888,0.0,1.27,0.7207962530744565,0.18516743170043803,1.1905089871608954,190.98365334624992,36.33964653460102,1.062188698569514,1.6226596438346081
11.600000000000001,overflight,-0.533757957847788,0.0,1.27,0.6943943245259401,0.1785175995291018,1.1901051101003888,191.56602469295854,36.46665615855775,1.069436536038235,1.4465945574948351
11.65,overflight,-0.512757957847789,0.0,1.27,0.6654531238450485,0.17248367786853763,1.1938975552943067,192.01491314301126,36.606313140596285,1.077887305006086,1.2688345187649417
11.700000000000001,overflight,-0.4917579578477881,0.0,1.27,0.6344781381305665,0.1673801328353468,1.201120196828537,192.33673109198446,36.757096608499246,1.0873358868302314,1.0645004757574326
11.75,overflight,-0.47075795784778907,0.0,1.27,0.6019719831234205,0.16360831991234837,1.2107167978920985,192.5501673496725,36.917247387255586,1.0975942434566581,0.8493134208042928
11.8,overflight,-0.4497579578477884,0.0,1.27,0.5684162203791935,0.1615448809678115,1.221538402162433,192.6822647854949,37.08395917880033,1.1084898474996219,0.6440215168086201
11.850000000000001,overflight,-0.42875795784778836,0.0,1.27,0.5344223294616706,0.16144051666435233,1.2325020634023014,192.76296988591548,37.25414301376409,1.1198645493686454,0.4797314385914727
11.9,overflight,-0.4077579578477885,0.0,1.27,0.5005921676185553,0.1633665486442918,1.2360554426342103,192.8168117999349,37.42657688517655,1.131573939273998,0.4120668489905901
11.950000000000001,overflight,-0.38675795784778866,0.0,1.27,0.4671457557030959,0.1672169500197332,1.23727114328995,192.857527189474,37.59985208905607,1.1434870380617057,0.3875639738744717
12.0,overflight,-0.36575795784778864,0.0,1.27,0.4343232821803946,0.17275102647870294,1.1960441616740491,192.9436049884814,37.7710309642052,1.155486109394994,0.5457834759084144
12.05,overflight,-0.3447579578477888,0.0,1.27,0.4026412893390674,0.17965299232449838,1.165156063827774,193.2351521195099,37.93743554533596,1.1675194996659914,0.8977309927669435
12.100000000000001,overflight,-0.32375795784778794,0.0,1.27,0.3726841592242319,0.18758864022658195,1.1489488569013646,193.85162086999034,38.09827852144779,1.1795868493441108,1.246925775506111
12.15,overflight,-0.3027579578477889,0.0,1.27,0.3450374986896642,0.19620254748200794,1.1493134687955138,194.65446020309275,38.25528292286703,1.1917190152779296,1.4306353607242588
12.200000000000001,overflight,-0.28175795784778823,0.0,1.27,0.32036574994226974,0.2047927326302641,1.1646514173448281,195.31267757340214,38.41117148083758,1.2039290740692992,1.351464889290845
12.25,overflight,-0.2607579578477892,0.0,1.27,0.29942628411850014,0.21316098907456604,1.1908228741945672,195.67370397933115,38.56659982765122,1.2161544572277536,1.0809764135901805
