time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_pair_distance,total_energy,total_path_length,avg_force_norm
19.8,overflight,2.473815358095299,0.0,1.85,0.6480058660697747,0.2336191868420927,1.1652693939686307,239.70164510828744,54.41296407226276,1.6074943098545966
19.85,overflight,2.4896194686841424,0.0,1.85,0.6417560956444242,0.21930353975419803,1.1375711026007311,240.65349062569095,54.53702353825432,1.77691193591031
19.900000000000002,overflight,2.505423579272988,0.0,1.85,0.6348542058213085,0.2027879609991332,1.117823060456183,241.93766297503964,54.649324909876285,2.089632413908391
19.950000000000003,overflight,2.5212276898618327,0.0,1.85,0.6271520582792294,0.1842869444054358,1.106439099440289,243.1039332463156,54.75188428498892,1.9699553379821477
20.0,overflight,2.5370318004506767,0.0,1.85,0.6184253488830127,0.16404171651502586,1.1033404650958964,244.03959429762608,54.85295034815218,1.7401830504133766
20.05,overflight,2.5528359110395202,0.0,1.85,0.609762923709604,0.1423207539265119,1.1082052883540263,244.99243225688537,54.95590180517631,1.7874376964906422
20.1,overflight,2.568640021628365,0.0,1.85,0.6012192073852051,0.11940795556260908,1.1204899135787316,245.8528564117702,55.0635721329113,1.7140483822799724
20.150000000000002,overflight,2.58444413221721,0.0,1.85,0.5896439726683033,0.31000000000000005,1.0406193101455012,246.63377324473535,55.1780918271544,1.6582245228610037
20.200000000000003,overflight,2.6003298571531666,0.0,1.85,0.5799247943486519,0.3066039663554805,1.0565590363918242,247.46205442926387,55.28441015123504,1.7241245888603245
20.25,overflight,2.621329857153164,0.0,1.85,0.5665203392395857,0.3000982301015078,1.0796404890774687,248.09059279624978,55.40350080378272,1.500740120617147
20.3,overflight,2.6423298571531646,0.0,1.85,0.5542762031757278,0.29074735531586593,1.10777893046071,248.97336325903177,55.529091209956455,1.7067747363602923
20.35,overflight,2.6633298571531654,0.0,1.85,0.5436153100646199,0.2782393900402198,1.077435701200545,249.92143566607905,55.65766584660929,1.814787629677387
20.400000000000002,overflight,2.684329857153166,0.0,1.85,0.5348207135057786,0.26202586072497613,1.0363185338714793,250.83443737229257,55.78934900833364,1.728886790578794
20.450000000000003,overflight,2.7053298571531648,0.0,1.85,0.5275285576797037,0.2424048235757399,1.0044062836413536,251.87810296454776,55.9216646527068,1.7936852292178016
20.5,overflight,2.7263298571531642,0.0,1.85,0.5219038133400249,0.21995476675170633,0.9822668908989779,252.99654044880893,56.05864101298118,1.8715265573607192
20.55,overflight,2.747329857153165,0.0,1.85,0.5175109253663893,0.19497695356025901,0.9705743833069439,254.21731826161923,56.20120973078869,1.9828733828554086
20.6,overflight,2.768329857153166,0.0,1.85,0.51492635460084,0.16771635068205804,0.9687781019114157,255.49022345019858,56.34767662774981,2.0564458166236177
20.650000000000002,overflight,2.789329857153165,0.0,1.85,0.5141494248223893,0.1389166199791707,0.9763394591911235,256.7143460719604,56.49974599451844,1.985654625755085
